"codigo_ies_padre","Nivel de Formación","year","graduados","tipo","Metodología","desercion"
"4811","Maestría","2023",0,"graduados",NA,NA
"4811","Doctorado","2013",0,"graduados",NA,NA
"4811","Doctorado","2014",0,"graduados",NA,NA
"4811","Doctorado","2015",0,"graduados",NA,NA
"4811","Doctorado","2016",0,"graduados",NA,NA
"4811","Doctorado","2017",0,"graduados",NA,NA
"4811","Doctorado","2018",0,"graduados",NA,NA
"4811","Doctorado","2019",0,"graduados",NA,NA
"4811","Doctorado","2020",0,"graduados",NA,NA
"4811","Doctorado","2021",0,"graduados",NA,NA
"4811","Doctorado","2022",0,"graduados",NA,NA
"4811","Doctorado","2023",0,"graduados",NA,NA
"4811","Total General","2013",0,"graduados",NA,NA
"4811","Total General","2014",24,"graduados",NA,NA
"4811","Total General","2015",25,"graduados",NA,NA
"4811","Total General","2016",3,"graduados",NA,NA
"4811","Total General","2017",10,"graduados",NA,NA
"4811","Total General","2018",41,"graduados",NA,NA
"4811","Total General","2019",92,"graduados",NA,NA
"4811","Total General","2020",123,"graduados",NA,NA
"4811","Total General","2021",102,"graduados",NA,NA
"4811","Total General","2022",122,"graduados",NA,NA
"4811","Total General","2023",1,"graduados",NA,NA
"4813","Técnica Profesional","2013",2750,"graduados",NA,NA
"4813","Técnica Profesional","2014",2518,"graduados",NA,NA
"4813","Técnica Profesional","2015",3063,"graduados",NA,NA
"4813","Técnica Profesional","2016",4091,"graduados",NA,NA
"4813","Técnica Profesional","2017",4282,"graduados",NA,NA
"4813","Técnica Profesional","2018",3807,"graduados",NA,NA
"4813","Técnica Profesional","2019",2393,"graduados",NA,NA
"4813","Técnica Profesional","2020",2000,"graduados",NA,NA
"4813","Técnica Profesional","2021",3900,"graduados",NA,NA
"4813","Técnica Profesional","2022",3800,"graduados",NA,NA
"4813","Técnica Profesional","2023",5147,"graduados",NA,NA
"4813","Tecnológica","2013",2471,"graduados",NA,NA
"4813","Tecnológica","2014",2406,"graduados",NA,NA
"4813","Tecnológica","2015",2711,"graduados",NA,NA
"4813","Tecnológica","2016",3160,"graduados",NA,NA
"4813","Tecnológica","2017",3170,"graduados",NA,NA
"4813","Tecnológica","2018",3845,"graduados",NA,NA
"4813","Tecnológica","2019",2121,"graduados",NA,NA
"4813","Tecnológica","2020",1569,"graduados",NA,NA
"4813","Tecnológica","2021",3216,"graduados",NA,NA
"4813","Tecnológica","2022",2478,"graduados",NA,NA
"4813","Tecnológica","2023",3808,"graduados",NA,NA
"4813","Universitaria","2013",2098,"graduados",NA,NA
"4813","Universitaria","2014",2393,"graduados",NA,NA
"4813","Universitaria","2015",2300,"graduados",NA,NA
"4813","Universitaria","2016",2809,"graduados",NA,NA
"4813","Universitaria","2017",2582,"graduados",NA,NA
"4813","Universitaria","2018",3509,"graduados",NA,NA
"4813","Universitaria","2019",1993,"graduados",NA,NA
"4813","Universitaria","2020",1807,"graduados",NA,NA
"4813","Universitaria","2021",3117,"graduados",NA,NA
"4813","Universitaria","2022",3065,"graduados",NA,NA
"4813","Universitaria","2023",4099,"graduados",NA,NA
"4813","Especialización","2013",0,"graduados",NA,NA
"4813","Especialización","2014",0,"graduados",NA,NA
"4813","Especialización","2015",0,"graduados",NA,NA
"4813","Especialización","2016",0,"graduados",NA,NA
"4813","Especialización","2017",0,"graduados",NA,NA
"4813","Especialización","2018",0,"graduados",NA,NA
"4813","Especialización","2019",24,"graduados",NA,NA
"4813","Especialización","2020",100,"graduados",NA,NA
"4813","Especialización","2021",96,"graduados",NA,NA
"4813","Especialización","2022",56,"graduados",NA,NA
"4813","Especialización","2023",398,"graduados",NA,NA
"4813","Maestría","2013",0,"graduados",NA,NA
"4813","Maestría","2014",0,"graduados",NA,NA
"4813","Maestría","2015",0,"graduados",NA,NA
"4813","Maestría","2016",0,"graduados",NA,NA
"4813","Maestría","2017",0,"graduados",NA,NA
"4813","Maestría","2018",0,"graduados",NA,NA
"4813","Maestría","2019",0,"graduados",NA,NA
"4813","Maestría","2020",0,"graduados",NA,NA
"4813","Maestría","2021",0,"graduados",NA,NA
"4813","Maestría","2022",0,"graduados",NA,NA
"4813","Maestría","2023",0,"graduados",NA,NA
"4813","Doctorado","2013",0,"graduados",NA,NA
"4813","Doctorado","2014",0,"graduados",NA,NA
"4813","Doctorado","2015",0,"graduados",NA,NA
"4813","Doctorado","2016",0,"graduados",NA,NA
"4813","Doctorado","2017",0,"graduados",NA,NA
"4813","Doctorado","2018",0,"graduados",NA,NA
"4813","Doctorado","2019",0,"graduados",NA,NA
"4813","Doctorado","2020",0,"graduados",NA,NA
"4813","Doctorado","2021",0,"graduados",NA,NA
"4813","Doctorado","2022",0,"graduados",NA,NA
"4813","Doctorado","2023",0,"graduados",NA,NA
"4813","Total General","2013",7319,"graduados",NA,NA
"4813","Total General","2014",7317,"graduados",NA,NA
"4813","Total General","2015",8074,"graduados",NA,NA
"4813","Total General","2016",10060,"graduados",NA,NA
"4813","Total General","2017",10034,"graduados",NA,NA
"4813","Total General","2018",11161,"graduados",NA,NA
"4813","Total General","2019",6531,"graduados",NA,NA
"4813","Total General","2020",5476,"graduados",NA,NA
"4813","Total General","2021",10329,"graduados",NA,NA
"4813","Total General","2022",9399,"graduados",NA,NA
"4813","Total General","2023",13452,"graduados",NA,NA
"3830","Técnica Profesional","2013",0,"graduados",NA,NA
"3830","Técnica Profesional","2014",0,"graduados",NA,NA
"3830","Técnica Profesional","2015",0,"graduados",NA,NA
"3830","Técnica Profesional","2016",0,"graduados",NA,NA
"3830","Técnica Profesional","2017",0,"graduados",NA,NA
"3830","Técnica Profesional","2018",0,"graduados",NA,NA
"3830","Técnica Profesional","2019",0,"graduados",NA,NA
"3830","Técnica Profesional","2020",0,"graduados",NA,NA
"3830","Técnica Profesional","2021",0,"graduados",NA,NA
"3830","Técnica Profesional","2022",0,"graduados",NA,NA
"3830","Técnica Profesional","2023",0,"graduados",NA,NA
"3830","Tecnológica","2013",0,"graduados",NA,NA
"3830","Tecnológica","2014",313,"graduados",NA,NA
"3830","Tecnológica","2015",77,"graduados",NA,NA
"3830","Tecnológica","2016",0,"graduados",NA,NA
"3830","Tecnológica","2017",0,"graduados",NA,NA
"3830","Tecnológica","2018",0,"graduados",NA,NA
"3830","Tecnológica","2019",0,"graduados",NA,NA
"3830","Tecnológica","2020",43,"graduados",NA,NA
"3830","Tecnológica","2021",0,"graduados",NA,NA
"3830","Tecnológica","2022",356,"graduados",NA,NA
"3830","Tecnológica","2023",438,"graduados",NA,NA
"3830","Universitaria","2013",0,"graduados",NA,NA
"3830","Universitaria","2014",0,"graduados",NA,NA
"3830","Universitaria","2015",0,"graduados",NA,NA
"3830","Universitaria","2016",0,"graduados",NA,NA
"3830","Universitaria","2017",0,"graduados",NA,NA
"3830","Universitaria","2018",0,"graduados",NA,NA
"3830","Universitaria","2019",0,"graduados",NA,NA
"3830","Universitaria","2020",0,"graduados",NA,NA
"3830","Universitaria","2021",0,"graduados",NA,NA
"3830","Universitaria","2022",0,"graduados",NA,NA
"3830","Universitaria","2023",0,"graduados",NA,NA
"3830","Especialización","2013",0,"graduados",NA,NA
"3830","Especialización","2014",0,"graduados",NA,NA
"3830","Especialización","2015",0,"graduados",NA,NA
"3830","Especialización","2016",0,"graduados",NA,NA
"3830","Especialización","2017",0,"graduados",NA,NA
"3830","Especialización","2018",0,"graduados",NA,NA
"3830","Especialización","2019",0,"graduados",NA,NA
"3830","Especialización","2020",0,"graduados",NA,NA
"3830","Especialización","2021",0,"graduados",NA,NA
"3830","Especialización","2022",0,"graduados",NA,NA
"3830","Especialización","2023",0,"graduados",NA,NA
"3830","Maestría","2013",0,"graduados",NA,NA
"3830","Maestría","2014",0,"graduados",NA,NA
"3830","Maestría","2015",0,"graduados",NA,NA
"3830","Maestría","2016",0,"graduados",NA,NA
"3830","Maestría","2017",0,"graduados",NA,NA
"3830","Maestría","2018",0,"graduados",NA,NA
"3830","Maestría","2019",0,"graduados",NA,NA
"3830","Maestría","2020",0,"graduados",NA,NA
"3830","Maestría","2021",0,"graduados",NA,NA
"3830","Maestría","2022",0,"graduados",NA,NA
"3830","Maestría","2023",0,"graduados",NA,NA
"3830","Doctorado","2013",0,"graduados",NA,NA
"3830","Doctorado","2014",0,"graduados",NA,NA
"3830","Doctorado","2015",0,"graduados",NA,NA
"3830","Doctorado","2016",0,"graduados",NA,NA
"3830","Doctorado","2017",0,"graduados",NA,NA
"3830","Doctorado","2018",0,"graduados",NA,NA
"3830","Doctorado","2019",0,"graduados",NA,NA
"3830","Doctorado","2020",0,"graduados",NA,NA
"3830","Doctorado","2021",0,"graduados",NA,NA
"3830","Doctorado","2022",0,"graduados",NA,NA
"3830","Doctorado","2023",0,"graduados",NA,NA
"3830","Total General","2013",0,"graduados",NA,NA
"3830","Total General","2014",313,"graduados",NA,NA
"3830","Total General","2015",77,"graduados",NA,NA
"3830","Total General","2016",0,"graduados",NA,NA
"3830","Total General","2017",0,"graduados",NA,NA
"3830","Total General","2018",0,"graduados",NA,NA
"3830","Total General","2019",0,"graduados",NA,NA
"3830","Total General","2020",43,"graduados",NA,NA
"3830","Total General","2021",0,"graduados",NA,NA
"3830","Total General","2022",356,"graduados",NA,NA
"3830","Total General","2023",438,"graduados",NA,NA
"2810","Técnica Profesional","2013",0,"graduados",NA,NA
"2810","Técnica Profesional","2014",0,"graduados",NA,NA
"2810","Técnica Profesional","2015",0,"graduados",NA,NA
"2810","Técnica Profesional","2016",0,"graduados",NA,NA
"2810","Técnica Profesional","2017",0,"graduados",NA,NA
"2810","Técnica Profesional","2018",0,"graduados",NA,NA
"2810","Técnica Profesional","2019",0,"graduados",NA,NA
"2810","Técnica Profesional","2020",0,"graduados",NA,NA
"2810","Técnica Profesional","2021",0,"graduados",NA,NA
"2810","Técnica Profesional","2022",0,"graduados",NA,NA
"2810","Técnica Profesional","2023",0,"graduados",NA,NA
"2810","Tecnológica","2013",8,"graduados",NA,NA
"2810","Tecnológica","2014",7,"graduados",NA,NA
"2810","Tecnológica","2015",3,"graduados",NA,NA
"2810","Tecnológica","2016",1,"graduados",NA,NA
"2810","Tecnológica","2017",1,"graduados",NA,NA
"2810","Tecnológica","2018",0,"graduados",NA,NA
"2810","Tecnológica","2019",0,"graduados",NA,NA
"2810","Tecnológica","2020",0,"graduados",NA,NA
"2810","Tecnológica","2021",0,"graduados",NA,NA
"2810","Tecnológica","2022",3,"graduados",NA,NA
"2810","Tecnológica","2023",0,"graduados",NA,NA
"2810","Universitaria","2013",797,"graduados",NA,NA
"2810","Universitaria","2014",858,"graduados",NA,NA
"2810","Universitaria","2015",1054,"graduados",NA,NA
"2810","Universitaria","2016",1201,"graduados",NA,NA
"2810","Universitaria","2017",1089,"graduados",NA,NA
"2810","Universitaria","2018",1337,"graduados",NA,NA
"2810","Universitaria","2019",1579,"graduados",NA,NA
"2810","Universitaria","2020",1730,"graduados",NA,NA
"2810","Universitaria","2021",1889,"graduados",NA,NA
"2810","Universitaria","2022",1893,"graduados",NA,NA
"2810","Universitaria","2023",1813,"graduados",NA,NA
"2810","Especialización","2013",128,"graduados",NA,NA
"2810","Especialización","2014",289,"graduados",NA,NA
"2810","Especialización","2015",531,"graduados",NA,NA
"2810","Especialización","2016",209,"graduados",NA,NA
"2810","Especialización","2017",866,"graduados",NA,NA
"2810","Especialización","2018",862,"graduados",NA,NA
"2810","Especialización","2019",531,"graduados",NA,NA
"2810","Especialización","2020",842,"graduados",NA,NA
"2810","Especialización","2021",827,"graduados",NA,NA
"2810","Especialización","2022",644,"graduados",NA,NA
"2810","Especialización","2023",725,"graduados",NA,NA
"2810","Maestría","2013",0,"graduados",NA,NA
"2810","Maestría","2014",28,"graduados",NA,NA
"2810","Maestría","2015",21,"graduados",NA,NA
"2810","Maestría","2016",35,"graduados",NA,NA
"2810","Maestría","2017",9,"graduados",NA,NA
"2810","Maestría","2018",21,"graduados",NA,NA
"2810","Maestría","2019",169,"graduados",NA,NA
"2810","Maestría","2020",144,"graduados",NA,NA
"2810","Maestría","2021",221,"graduados",NA,NA
"2810","Maestría","2022",331,"graduados",NA,NA
"2810","Maestría","2023",137,"graduados",NA,NA
"2810","Doctorado","2013",0,"graduados",NA,NA
"2810","Doctorado","2014",0,"graduados",NA,NA
"2810","Doctorado","2015",0,"graduados",NA,NA
"2810","Doctorado","2016",0,"graduados",NA,NA
"2810","Doctorado","2017",0,"graduados",NA,NA
"2810","Doctorado","2018",0,"graduados",NA,NA
"2810","Doctorado","2019",0,"graduados",NA,NA
"2810","Doctorado","2020",0,"graduados",NA,NA
"2810","Doctorado","2021",0,"graduados",NA,NA
"2810","Doctorado","2022",3,"graduados",NA,NA
"2810","Doctorado","2023",3,"graduados",NA,NA
"2810","Total General","2013",933,"graduados",NA,NA
"2810","Total General","2014",1182,"graduados",NA,NA
"2810","Total General","2015",1609,"graduados",NA,NA
"2810","Total General","2016",1446,"graduados",NA,NA
"2810","Total General","2017",1965,"graduados",NA,NA
"2810","Total General","2018",2220,"graduados",NA,NA
"2810","Total General","2019",2279,"graduados",NA,NA
"2810","Total General","2020",2716,"graduados",NA,NA
"2810","Total General","2021",2937,"graduados",NA,NA
"2810","Total General","2022",2874,"graduados",NA,NA
"2810","Total General","2023",2678,"graduados",NA,NA
"1815","Técnica Profesional","2013",0,"graduados",NA,NA
"1815","Técnica Profesional","2014",0,"graduados",NA,NA
"1815","Técnica Profesional","2015",0,"graduados",NA,NA
"1815","Técnica Profesional","2016",0,"graduados",NA,NA
"1815","Técnica Profesional","2017",0,"graduados",NA,NA
"1815","Técnica Profesional","2018",0,"graduados",NA,NA
"1815","Técnica Profesional","2019",0,"graduados",NA,NA
"1815","Técnica Profesional","2020",0,"graduados",NA,NA
"1815","Técnica Profesional","2021",0,"graduados",NA,NA
"1815","Técnica Profesional","2022",0,"graduados",NA,NA
"1815","Técnica Profesional","2023",0,"graduados",NA,NA
"1815","Tecnológica","2013",0,"graduados",NA,NA
"1815","Tecnológica","2014",0,"graduados",NA,NA
"1815","Tecnológica","2015",0,"graduados",NA,NA
"1815","Tecnológica","2016",1,"graduados",NA,NA
"1815","Tecnológica","2017",0,"graduados",NA,NA
"1815","Tecnológica","2018",2,"graduados",NA,NA
"1815","Tecnológica","2019",0,"graduados",NA,NA
"1815","Tecnológica","2020",0,"graduados",NA,NA
"1815","Tecnológica","2021",1,"graduados",NA,NA
"1815","Tecnológica","2022",0,"graduados",NA,NA
"1815","Tecnológica","2023",0,"graduados",NA,NA
"1815","Universitaria","2013",1021,"graduados",NA,NA
"1815","Universitaria","2014",1110,"graduados",NA,NA
"1815","Universitaria","2015",1124,"graduados",NA,NA
"1815","Universitaria","2016",1024,"graduados",NA,NA
"1815","Universitaria","2017",1145,"graduados",NA,NA
"1815","Universitaria","2018",1152,"graduados",NA,NA
"1815","Universitaria","2019",1161,"graduados",NA,NA
"1815","Universitaria","2020",1131,"graduados",NA,NA
"1815","Universitaria","2021",1240,"graduados",NA,NA
"1815","Universitaria","2022",1260,"graduados",NA,NA
"1815","Universitaria","2023",1017,"graduados",NA,NA
"1815","Especialización","2013",0,"graduados",NA,NA
"1815","Especialización","2014",358,"graduados",NA,NA
"1815","Especialización","2015",706,"graduados",NA,NA
"1815","Especialización","2016",959,"graduados",NA,NA
"1815","Especialización","2017",815,"graduados",NA,NA
"1815","Especialización","2018",952,"graduados",NA,NA
"1815","Especialización","2019",1029,"graduados",NA,NA
"1815","Especialización","2020",600,"graduados",NA,NA
"1815","Especialización","2021",916,"graduados",NA,NA
"1815","Especialización","2022",1211,"graduados",NA,NA
"1815","Especialización","2023",788,"graduados",NA,NA
"1815","Maestría","2013",0,"graduados",NA,NA
"1815","Maestría","2014",1,"graduados",NA,NA
"1815","Maestría","2015",11,"graduados",NA,NA
"1815","Maestría","2016",43,"graduados",NA,NA
"1815","Maestría","2017",39,"graduados",NA,NA
"1815","Maestría","2018",58,"graduados",NA,NA
"1815","Maestría","2019",20,"graduados",NA,NA
"1815","Maestría","2020",13,"graduados",NA,NA
"1815","Maestría","2021",47,"graduados",NA,NA
"1815","Maestría","2022",21,"graduados",NA,NA
"1815","Maestría","2023",37,"graduados",NA,NA
"1815","Doctorado","2013",0,"graduados",NA,NA
"1815","Doctorado","2014",0,"graduados",NA,NA
"1815","Doctorado","2015",0,"graduados",NA,NA
"1815","Doctorado","2016",0,"graduados",NA,NA
"1815","Doctorado","2017",0,"graduados",NA,NA
"1815","Doctorado","2018",0,"graduados",NA,NA
"1815","Doctorado","2019",0,"graduados",NA,NA
"1815","Doctorado","2020",0,"graduados",NA,NA
"1815","Doctorado","2021",0,"graduados",NA,NA
"1815","Doctorado","2022",0,"graduados",NA,NA
"1815","Doctorado","2023",0,"graduados",NA,NA
"1815","Total General","2013",1021,"graduados",NA,NA
"1815","Total General","2014",1469,"graduados",NA,NA
"1815","Total General","2015",1841,"graduados",NA,NA
"1815","Total General","2016",2027,"graduados",NA,NA
"1815","Total General","2017",1999,"graduados",NA,NA
"1815","Total General","2018",2164,"graduados",NA,NA
"1815","Total General","2019",2210,"graduados",NA,NA
"1815","Total General","2020",1744,"graduados",NA,NA
"1815","Total General","2021",2204,"graduados",NA,NA
"1815","Total General","2022",2492,"graduados",NA,NA
"1815","Total General","2023",1842,"graduados",NA,NA
"2848","Técnica Profesional","2013",0,"graduados",NA,NA
"2848","Técnica Profesional","2014",0,"graduados",NA,NA
"2848","Técnica Profesional","2015",0,"graduados",NA,NA
"2848","Técnica Profesional","2016",0,"graduados",NA,NA
"2848","Técnica Profesional","2017",0,"graduados",NA,NA
"2848","Técnica Profesional","2018",0,"graduados",NA,NA
"2848","Técnica Profesional","2019",0,"graduados",NA,NA
"2848","Técnica Profesional","2020",0,"graduados",NA,NA
"2848","Técnica Profesional","2021",0,"graduados",NA,NA
"2848","Técnica Profesional","2022",0,"graduados",NA,NA
"2848","Técnica Profesional","2023",0,"graduados",NA,NA
"2848","Tecnológica","2013",286,"graduados",NA,NA
"2848","Tecnológica","2014",282,"graduados",NA,NA
"2848","Tecnológica","2015",263,"graduados",NA,NA
"2848","Tecnológica","2016",186,"graduados",NA,NA
"2848","Tecnológica","2017",189,"graduados",NA,NA
"2848","Tecnológica","2018",139,"graduados",NA,NA
"2848","Tecnológica","2019",149,"graduados",NA,NA
"2848","Tecnológica","2020",91,"graduados",NA,NA
"2848","Tecnológica","2021",75,"graduados",NA,NA
